qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	27.011	870	1345	1273	2.72e-58	213	64.684	68.3425
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	33.871	248	1345	1273	2.72e-35	138	18.4387	19.4815
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	30.806	211	1345	1273	1.02e-24	103	15.6877	16.575
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN9986_c0_g1_i1.p1	26.244	583	1345	564	5.19e-56	197	43.3457	103.369
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	24.866	559	1345	707	3.32e-38	145	41.5613	79.0665
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	30.172	232	1345	707	2.52e-21	92.4	17.2491	32.8147
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	34.579	214	1345	849	5.81e-32	127	15.9108	25.2061
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	30.804	224	1345	849	2.16e-27	112	16.6543	26.384
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	31.907	257	1345	768	1.85e-29	118	19.1078	33.4635
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	31.250	224	1345	768	2.71e-21	92.4	16.6543	29.1667
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	24.635	548	1345	548	1.88e-29	117	40.7435	100
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	26.644	289	1345	548	1.26e-20	89.4	21.487	52.7372
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	28.315	279	1345	851	1.27e-24	103	20.7435	32.785
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	31.100	209	1345	851	3.67e-21	92.0	15.539	24.5593
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN44328_c0_g1_i1.p1	37.500	112	1345	114	2.30e-24	92.0	8.32714	98.2456
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	28.017	232	1345	1641	4.26e-16	75.9	17.2491	14.1377
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	25.641	273	1345	1641	8.67e-11	58.5	20.2974	16.6362
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	25.564	133	1345	1641	6.40e-04	35.8	9.88848	8.10481
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN30_c14_g1_i4.p1	26.800	250	1345	669	1.18e-15	73.9	18.5874	37.3692
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN30_c14_g1_i4.p1	29.787	188	1345	669	5.13e-14	68.6	13.9777	28.1016
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	23.699	346	1345	1697	1.60e-15	73.9	25.7249	20.3889
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	20.851	235	1345	1697	1.36e-09	54.7	17.4721	13.848
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	22.222	216	1345	1697	9.41e-07	45.1	16.0595	12.7283
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	25.571	219	1345	791	1.71e-13	67.0	16.2825	27.6865
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	24.402	209	1345	791	6.59e-08	48.9	15.539	26.4223
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	27.143	210	1345	722	2.87e-13	66.2	15.6134	29.0859
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	26.009	223	1345	722	8.28e-10	55.1	16.5799	30.8864
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	26.991	226	1345	655	8.34e-13	64.7	16.803	34.5038
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	24.561	228	1345	655	5.50e-07	45.8	16.9517	34.8092
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.907	193	1345	1744	8.61e-11	58.5	14.3494	11.0665
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN264_c0_g1_i11.p1	22.932	266	1345	1744	9.29e-11	58.5	19.777	15.2523
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN264_c0_g1_i11.p1	22.553	235	1345	1744	8.40e-10	55.1	17.4721	13.4748
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	28.879	232	1345	638	1.10e-10	57.8	17.2491	36.3636
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	23.605	233	1345	638	5.89e-07	45.4	17.3234	36.5204
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN332_c0_g1_i5.p1	25.991	227	1345	698	1.43e-10	57.4	16.8773	32.5215
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN332_c0_g1_i5.p1	22.269	238	1345	698	6.03e-06	42.4	17.6952	34.0974
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	30.348	201	1345	629	1.71e-10	57.0	14.9442	31.9555
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	25.000	200	1345	629	3.07e-05	40.0	14.8699	31.7965
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	26.471	136	1345	198	8.77e-10	52.4	10.1115	68.6869
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	27.957	93	1345	198	8.54e-05	37.4	6.9145	46.9697
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	23.445	209	1345	795	1.41e-09	54.3	15.539	26.2893
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	22.467	227	1345	795	1.25e-06	44.7	16.8773	28.5535
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	28.342	187	1345	879	6.83e-09	52.0	13.9033	21.2742
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	26.289	194	1345	879	9.18e-07	45.1	14.4238	22.0705
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	25.822	213	1345	593	4.61e-08	49.3	15.8364	35.9191
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	29.121	182	1345	668	5.93e-07	45.4	13.5316	27.2455
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	22.523	222	1345	668	1.82e-04	37.4	16.5056	33.2335
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN1142_c1_g1_i12.p1	23.438	192	1345	764	1.44e-06	44.3	14.2751	25.1309
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	21.622	185	1345	621	3.37e-06	43.1	13.7546	29.7907
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	25.806	186	1345	645	5.59e-06	42.4	13.829	28.8372
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	22.000	200	1345	645	1.68e-05	40.8	14.8699	31.0078
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN35371_c0_g2_i1.p1	25.287	87	1345	224	1.75e-05	39.7	6.4684	38.8393
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	32.184	87	1345	151	3.12e-05	38.1	6.4684	57.6159
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	24.194	124	1345	125	5.16e-05	37.0	9.21933	99.2
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN332_c0_g1_i5.p1	44.444	684	655	698	0.0	581	104.427	97.9943
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4644_c0_g1_i1.p1	39.935	616	655	638	5.57e-161	470	94.0458	96.5517
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN9946_c0_g2_i2.p1	39.080	609	655	621	2.91e-146	431	92.9771	98.0676
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4709_c2_g1_i1.p1	39.441	644	655	668	1.18e-142	424	98.3206	96.4072
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN12905_c0_g2_i1.p1	35.443	632	655	629	1.33e-139	414	96.4885	100.477
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN13145_c0_g1_i1.p1	27.222	540	655	593	4.66e-47	167	82.4427	91.0624
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN21780_c0_g1_i1.p1	32.597	181	655	175	1.95e-32	115	27.6336	103.429
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN18075_c0_g1_i1.p1	22.780	518	655	645	1.34e-30	119	79.084	80.3101
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN21780_c0_g2_i1.p1	39.706	136	655	136	2.37e-29	105	20.7634	100
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN49408_c0_g1_i1.p1	45.082	122	655	151	8.57e-27	99.0	18.626	80.7947
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	29.123	285	655	1273	3.88e-21	90.5	43.5115	22.3881
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	31.674	221	655	1273	1.13e-16	76.3	33.7405	17.3606
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN33832_c0_g1_i10.p1	29.185	233	655	1697	4.99e-20	87.0	35.5725	13.7301
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN33832_c0_g1_i10.p1	28.358	201	655	1697	3.49e-14	68.2	30.687	11.8444
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11.p1	25.795	283	655	1744	7.23e-18	80.1	43.2061	16.2271
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11.p1	29.082	196	655	1744	2.35e-13	65.5	29.9237	11.2385
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN33353_c0_g1_i3.p1	27.803	223	655	849	5.14e-17	77.0	34.0458	26.2662
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN5175_c0_g1_i3.p1	29.480	173	655	722	4.14e-14	67.4	26.4122	23.9612
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4426_c0_g1_i3.p1	28.509	228	655	707	5.92e-14	67.0	34.8092	32.2489
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	27.805	205	655	1641	6.98e-14	67.0	31.2977	12.4924
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	27.928	222	655	1641	1.77e-13	65.9	33.8931	13.5283
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN16854_c0_g2_i2.p1	27.500	240	655	548	7.41e-13	63.2	36.6412	43.7956
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN5424_c0_g1_i1.p1	28.571	210	655	1366	1.77e-12	62.4	32.0611	15.3734
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN5424_c0_g1_i1.p1	24.615	195	655	1366	5.06e-06	41.6	29.771	14.2753
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN9474_c0_g1_i1.p1	26.190	210	655	1452	2.20e-12	62.4	32.0611	14.4628
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN9474_c0_g1_i1.p1	25.373	201	655	1452	2.24e-10	55.8	30.687	13.843
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN35371_c0_g2_i1.p1	25.824	182	655	224	2.58e-12	59.3	27.7863	81.25
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN1442_c0_g1_i7.p1	28.205	195	655	795	2.89e-12	61.6	29.771	24.5283
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN662_c0_g4_i1.p1	26.991	226	655	1345	2.69e-11	58.5	34.5038	16.803
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN662_c0_g4_i1.p1	24.793	242	655	1345	2.77e-07	45.8	36.9466	17.9926
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN11773_c0_g1_i7.p1	35.644	101	655	768	3.59e-11	58.2	15.4198	13.151
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4830_c1_g1_i1.p1	33.333	159	655	879	2.36e-10	55.5	24.2748	18.0887
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4830_c1_g1_i1.p1	35.443	79	655	879	4.15e-06	41.6	12.0611	8.98749
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN2350_c0_g1_i14.p1	25.225	222	655	791	2.78e-10	55.1	33.8931	28.0657
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN18452_c0_g1_i1.p1	24.434	221	655	1399	1.11e-09	53.5	33.7405	15.797
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN18452_c0_g1_i1.p1	24.859	177	655	1399	4.96e-09	51.2	27.0229	12.6519
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN254_c0_g1_i11.p1	24.623	199	655	1595	1.38e-09	53.1	30.3817	12.4765
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN254_c0_g1_i11.p1	31.746	63	655	1595	9.34e-05	37.4	9.61832	3.94984
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN12134_c0_g1_i3.p1	24.878	205	655	1395	1.93e-09	52.8	31.2977	14.6953
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	24.876	201	655	1363	6.82e-08	47.8	30.687	14.7469
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	28.409	176	655	1363	2.61e-06	42.4	26.8702	12.9127
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN54_c0_g1_i1.p1	26.570	207	655	1379	9.20e-08	47.4	31.6031	15.0109
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN54_c0_g1_i1.p1	23.581	229	655	1379	2.52e-06	42.4	34.9618	16.6062
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN662_c0_g1_i2.p1	26.201	229	655	1516	1.10e-07	47.0	34.9618	15.1055
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN662_c0_g1_i2.p1	26.396	197	655	1516	3.02e-07	45.4	30.0763	12.9947
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN37894_c0_g1_i1.p1	26.506	83	655	125	1.85e-07	43.1	12.6718	66.4
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN20355_c0_g1_i13.p1	25.641	195	655	888	4.09e-06	41.6	29.771	21.9595
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN30_c14_g1_i4.p1	30.769	78	655	669	1.13e-04	37.0	11.9084	11.6592
TRINITY_DN7214_c0_g1_i11.p1	TRINITY_DN1142_c1_g1_i12.p1	28.571	91	655	764	2.33e-04	36.2	13.8931	11.911
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN662_c0_g1_i2.p1	37.443	219	851	1516	1.34e-34	134	25.7344	14.4459
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN662_c0_g1_i2.p1	24.566	346	851	1516	1.97e-24	102	40.658	22.8232
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN662_c0_g1_i2.p1	28.319	226	851	1516	5.48e-09	51.6	26.557	14.9077
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN9474_c0_g1_i1.p1	38.140	215	851	1452	3.34e-32	127	25.2644	14.8072
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN9474_c0_g1_i1.p1	24.917	301	851	1452	6.29e-17	77.8	35.3702	20.73
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN12134_c0_g1_i3.p1	34.450	209	851	1395	1.65e-30	121	24.5593	14.9821
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN12134_c0_g1_i3.p1	26.861	309	851	1395	4.51e-24	100	36.3102	22.1505
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN12134_c0_g1_i3.p1	26.512	215	851	1395	7.66e-13	64.3	25.2644	15.4122
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN662_c0_g4_i1.p1	25.122	410	851	1345	1.73e-30	121	48.1786	30.4833
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN662_c0_g4_i1.p1	31.579	209	851	1345	8.45e-27	109	24.5593	15.539
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN662_c0_g4_i1.p1	26.866	201	851	1345	2.14e-07	46.6	23.6193	14.9442
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	34.928	209	851	1363	2.50e-30	120	24.5593	15.3338
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	26.786	280	851	1363	2.57e-25	104	32.9025	20.5429
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	27.313	227	851	1363	9.09e-11	57.4	26.6745	16.6544
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN5424_c0_g1_i1.p1	30.876	217	851	1366	3.14e-28	114	25.4994	15.8858
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN5424_c0_g1_i1.p1	25.307	407	851	1366	1.50e-24	102	47.8261	29.795
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN18452_c0_g1_i1.p1	32.812	192	851	1399	5.95e-28	113	22.5617	13.7241
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN18452_c0_g1_i1.p1	27.562	283	851	1399	6.22e-25	103	33.255	20.2287
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN18452_c0_g1_i1.p1	27.000	200	851	1399	2.06e-09	53.1	23.5018	14.2959
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN54_c0_g1_i1.p1	32.558	215	851	1379	1.03e-27	112	25.2644	15.591
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN54_c0_g1_i1.p1	27.143	280	851	1379	1.38e-25	105	32.9025	20.3046
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN54_c0_g1_i1.p1	27.041	196	851	1379	9.58e-08	47.8	23.0317	14.2132
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN254_c0_g1_i11.p1	35.912	181	851	1595	8.25e-27	109	21.2691	11.348
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN254_c0_g1_i11.p1	25.606	289	851	1595	4.32e-17	78.2	33.96	18.1191
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN254_c0_g1_i11.p1	28.000	200	851	1595	2.01e-06	43.5	23.5018	12.5392
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN4426_c0_g1_i3.p1	33.184	223	851	707	1.03e-26	108	26.2045	31.5417
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	38.021	192	851	1273	1.06e-26	109	22.5617	15.0825
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	28.700	223	851	1273	1.16e-17	80.1	26.2045	17.5177
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN9986_c0_g1_i1.p1	24.541	436	851	564	1.84e-25	103	51.2338	77.305
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN33353_c0_g1_i3.p1	34.146	205	851	849	4.68e-23	97.1	24.0893	24.1461
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN16854_c0_g2_i2.p1	37.186	199	851	548	2.48e-19	84.3	23.3843	36.3139
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN11773_c0_g1_i7.p1	30.811	185	851	768	2.53e-16	75.1	21.7391	24.0885
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	29.240	171	851	1641	1.39e-08	50.4	20.094	10.4205
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	26.316	209	851	1641	2.93e-05	39.7	24.5593	12.7361
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11.p1	25.373	201	851	1744	1.93e-07	46.6	23.6193	11.5252
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN20355_c0_g1_i13.p1	29.703	202	851	888	2.70e-07	46.2	23.7368	22.7477
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN44328_c0_g1_i1.p1	25.225	111	851	114	3.55e-07	42.4	13.0435	97.3684
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN9946_c0_g2_i2.p1	25.871	201	851	621	6.75e-06	41.2	23.6193	32.3671
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN5175_c0_g1_i3.p1	28.426	197	851	722	2.67e-05	39.7	23.1492	27.2853
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN33832_c0_g1_i10.p1	24.155	207	851	1697	2.89e-05	39.7	24.3243	12.198
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN30_c14_g1_i4.p1	22.843	197	851	669	5.00e-05	38.5	23.1492	29.4469
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN10989_c0_g1_i5.p1	30.000	80	851	198	9.69e-05	36.6	9.40071	40.404
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN7214_c0_g1_i11.p1	25.316	158	851	655	3.96e-04	35.8	18.5664	24.1221
TRINITY_DN9037_c0_g1_i11.p1	TRINITY_DN13145_c0_g1_i1.p1	35.821	67	851	593	8.13e-04	34.7	7.87309	11.2985
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	43.064	1384	1452	1399	0.0	1101	95.3168	98.9278
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	38.361	1379	1452	1395	0.0	899	94.9725	98.853
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	36.978	1390	1452	1363	0.0	873	95.73	101.981
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN54_c0_g1_i1.p1	37.000	1400	1452	1379	0.0	870	96.4187	101.523
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN54_c0_g1_i1.p1	25.651	269	1452	1379	7.97e-14	68.6	18.5262	19.5069
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	35.610	1376	1452	1366	0.0	847	94.7658	100.732
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	37.004	1362	1452	1345	0.0	824	93.8017	101.264
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	32.270	1410	1452	1516	0.0	649	97.1074	93.0079
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	28.037	214	1452	1516	1.65e-18	84.0	14.7383	14.1161
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	29.627	1313	1452	1595	8.30e-142	467	90.427	82.3197
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	30.660	212	1452	1595	1.74e-19	87.0	14.6006	13.2915
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	27.104	701	1452	888	1.17e-62	223	48.2782	78.9414
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	30.808	198	1452	888	7.75e-18	81.3	13.6364	22.2973
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN9986_c0_g1_i1.p1	26.471	612	1452	564	1.09e-54	193	42.1488	108.511
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	26.096	479	1452	1273	5.20e-37	144	32.989	37.6277
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	33.333	240	1452	1273	5.77e-30	121	16.5289	18.8531
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	29.487	234	1452	1273	1.32e-25	107	16.1157	18.3818
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	25.472	212	1452	1273	5.82e-20	88.6	14.6006	16.6536
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	34.118	255	1452	707	1.87e-34	134	17.562	36.0679
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	28.139	231	1452	707	1.24e-23	99.8	15.9091	32.6733
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	30.030	333	1452	849	2.26e-34	134	22.9339	39.2226
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	26.961	204	1452	849	6.11e-19	85.1	14.0496	24.0283
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	35.211	213	1452	851	1.92e-27	112	14.6694	25.0294
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	25.253	297	1452	851	1.12e-16	77.4	20.4545	34.9001
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	34.375	224	1452	768	2.82e-26	108	15.427	29.1667
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	23.750	240	1452	768	2.71e-16	76.3	16.5289	31.25
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN44328_c0_g1_i1.p1	38.053	113	1452	114	3.83e-26	97.1	7.78237	99.1228
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	32.258	248	1452	548	1.20e-21	92.8	17.0799	45.2555
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	27.700	213	1452	548	2.19e-18	82.4	14.6694	38.8686
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	24.537	216	1452	722	5.04e-16	75.5	14.876	29.9169
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	23.077	273	1452	722	4.40e-10	55.8	18.8017	37.8116
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	24.519	208	1452	795	7.72e-16	74.7	14.3251	26.1635
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	24.219	256	1452	795	7.49e-10	55.5	17.6309	32.2013
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	26.316	228	1452	669	1.77e-15	73.6	15.7025	34.0807
TRINITY_DN9474_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	24.457	184	1452	669	8.47e-08	48.5	12.6722	27.5037
